time, gyroscope.X, gyroscope.Y, gyroscope.Z, accelerometer.X, accelerometer.Y, accelerometer.Z, magnetometer.X, magnetometer.Y, magnetometer.Z 
1.043,0.75,0.0625,-0.1875,-0.012207,-0.063965,1.0244,0.20996,0.043457,-0.43848
1.0469,1,0.3125,-0.125,0,-0.052246,0.98584,0.20996,0.043457,-0.43848
1.0508,1,0.75,0.125,-0.016113,-0.036621,1.0054,0.20996,0.043457,-0.43848
1.0547,0.75,0.625,0,-0.0039062,-0.044434,0.98584,0.20996,0.043457,-0.43848
1.0586,0.8125,0.875,-0.1875,-0.016113,-0.044434,1.0015,0.20996,0.043457,-0.43848
1.0625,0.9375,0.5,-0.5,0.0073242,-0.040527,0.99365,0.20996,0.043457,-0.43848
1.0664,1.3125,0.4375,-0.75,-0.012207,-0.036621,1.0166,0.20996,0.043457,-0.43848
1.0703,1.75,-0.25,-1.1875,0.003418,-0.044434,0.98584,0.21777,0.028809,-0.44873
1.0742,1.625,-0.75,-1.375,0.003418,-0.056152,0.9668,0.21777,0.028809,-0.44873
1.0781,1.25,-1.125,-1.5625,-0.0039062,-0.04834,1.0093,0.21777,0.028809,-0.44873
1.082,1.125,-1.5625,-1.8125,-0.0078125,-0.036621,0.98193,0.22266,0.025879,-0.44385
1.0859,1.125,-2.125,-1.9375,-0.016113,-0.056152,1.0015,0.22266,0.025879,-0.44385
1.0898,1.3125,-2.1875,-1.8125,-0.0039062,-0.056152,1.0054,0.22266,0.025879,-0.44385
1.0938,1.1875,-1.875,-1.5,-0.016113,-0.052246,1.0054,0.22266,0.025879,-0.44385
1.0977,0.875,-1.5,-1.6875,0,-0.04834,1.0015,0.21484,0.020996,-0.43848
1.1016,0.625,-1.25,-1.25,-0.0078125,-0.067871,0.98975,0.21484,0.020996,-0.43848
1.1055,0.5,-0.8125,-0.9375,-0.016113,-0.040527,1.0166,0.21484,0.020996,-0.43848
1.1094,0.75,-0.6875,-0.5625,-0.016113,-0.067871,1.0127,0.22266,0.036133,-0.44629
1.1133,0.9375,-0.9375,-0.3125,-0.0078125,-0.044434,0.98975,0.22266,0.036133,-0.44629
1.1172,1.1875,-0.875,0.0625,0,-0.052246,1.0054,0.22266,0.036133,-0.44629
1.1211,1,-0.5625,0.4375,-0.023926,-0.04834,1.0015,0.22266,0.036133,-0.44629
1.125,1,-0.4375,0.5625,-0.012207,-0.036621,0.98584,0.22266,0.036133,-0.44629
1.1289,0.9375,-0.375,0.75,-0.0039062,-0.056152,0.98193,0.22266,0.036133,-0.44629
1.1328,1.25,-0.5625,0.875,0,-0.044434,0.98584,0.22266,0.036133,-0.44629
1.1367,1.5625,-0.75,0.9375,0.003418,-0.036621,0.98975,0.22266,0.018555,-0.43848
1.1406,1.75,-0.625,0.875,0,-0.052246,0.95117,0.22266,0.018555,-0.43848
1.1445,1.375,-0.5,1,-0.016113,-0.060059,1.0166,0.22266,0.018555,-0.43848
1.1484,1.1875,-0.4375,1.0625,-0.0078125,-0.04834,1.0054,0.22021,0.033691,-0.44141
1.1523,1.4375,-0.8125,1,0.01123,-0.044434,1.0205,0.22021,0.033691,-0.44141
1.1562,0.8125,-0.875,1.0625,-0.012207,-0.04834,0.97412,0.22021,0.033691,-0.44141
1.1602,0.375,-1.0625,0.8125,0.01123,-0.040527,1.0093,0.22021,0.033691,-0.44141
1.1641,0.4375,-1.1875,0.3125,-0.0039062,-0.01709,1.0166,0.22266,0.036133,-0.44385
1.168,0.625,-1.4375,-0.0625,-0.016113,-0.020996,1.0127,0.22266,0.036133,-0.44385
1.1719,1.375,-1.5625,-0.375,-0.0039062,-0.024902,0.99365,0.22266,0.036133,-0.44385
1.1758,1.5,-1.5625,-0.375,-0.016113,-0.040527,1.0015,0.21484,0.038574,-0.43848
1.1797,1.125,-1.5625,-0.375,0.003418,-0.024902,1.0015,0.21484,0.038574,-0.43848
1.1836,0.6875,-1.3125,-0.5,0,-0.01709,0.98975,0.21484,0.038574,-0.43848
1.1875,0.3125,-1.125,-0.5625,-0.016113,-0.032715,0.99365,0.2124,0.036133,-0.43848
1.1914,0.1875,-0.8125,-0.5625,0,-0.036621,1.0054,0.2124,0.036133,-0.43848
1.1953,0.0625,-0.8125,-0.5,-0.0078125,-0.052246,1.0015,0.2124,0.036133,-0.43848
1.1992,0.0625,-0.4375,-0.6875,0.003418,-0.056152,1.0093,0.2124,0.036133,-0.43848
1.2031,0.5,0,-0.6875,-0.02002,-0.028809,1.0093,0.2251,0.033691,-0.43848
1.207,0.5625,0.125,-0.6875,-0.012207,-0.036621,1.0054,0.2251,0.033691,-0.43848
1.2109,0.5,0.3125,-0.4375,-0.016113,-0.040527,1.0166,0.2251,0.033691,-0.43848
1.2148,0.125,0.3125,-0.625,0.003418,-0.036621,0.98584,0.21484,0.038574,-0.43604
1.2188,0.125,0.5,-0.5,0,-0.028809,1.0015,0.21484,0.038574,-0.43604
1.2227,0,0.4375,-0.25,-0.016113,-0.052246,1.0093,0.21484,0.038574,-0.43604
1.2266,-0.3125,0.0625,-0.8125,0,-0.052246,1.0015,0.21484,0.038574,-0.43604
1.2305,-0.25,-0.0625,-0.4375,-0.012207,-0.040527,1.0015,0.21484,0.038574,-0.43604
1.2344,-0.5625,-0.4375,-0.5,0.0073242,-0.052246,0.98584,0.21484,0.038574,-0.43604
1.2383,-0.5625,-1,-0.5625,0.003418,-0.024902,1.0015,0.21484,0.038574,-0.43604
1.2422,-0.75,-0.875,-0.5625,-0.02002,-0.032715,1.0015,0.22021,0.038574,-0.44629
1.2461,-0.625,-1.125,-0.1875,-0.012207,-0.040527,1.0015,0.22021,0.038574,-0.44629
1.25,-0.25,-1.0625,-0.0625,0.0073242,-0.028809,1.0166,0.22021,0.038574,-0.44629
1.2539,-0.3125,-1.125,0.25,-0.012207,-0.036621,1.0127,0.2124,0.023438,-0.44873
1.2578,0,-1.125,0.375,-0.012207,-0.032715,1.0015,0.2124,0.023438,-0.44873
1.2617,0.5,-1.3125,0.6875,0,-0.040527,1.0127,0.2124,0.023438,-0.44873
1.2656,0.3125,-1.4375,0.5,0.0073242,-0.036621,1.0361,0.2124,0.023438,-0.44873
1.2695,0.125,-1.4375,0.5,-0.016113,-0.044434,1.0054,0.20996,0.03125,-0.44629
1.2734,0.4375,-1,0.375,-0.0078125,-0.036621,1.0054,0.20996,0.03125,-0.44629
1.2773,0.6875,-0.75,0.75,0.003418,-0.028809,1.0283,0.20996,0.03125,-0.44629
1.2812,0.8125,-0.5,1.125,-0.0078125,-0.040527,0.98975,0.21777,0.033691,-0.43848
1.2852,0.375,-0.625,1.125,0.01123,-0.044434,1.0127,0.21777,0.033691,-0.43848
1.2891,0.125,-0.75,1.3125,0,-0.044434,1.0054,0.21777,0.033691,-0.43848
1.293,0.0625,-0.9375,1.1875,-0.016113,-0.032715,1.0093,0.21777,0.033691,-0.43848
1.2969,0,-0.625,1.25,0.003418,-0.056152,1.0093,0.21777,0.033691,-0.43848
1.3008,-0.0625,-0.6875,1.375,-0.023926,-0.060059,1.0127,0.21777,0.033691,-0.43848
1.3047,0,-0.25,1.5,-0.0039062,-0.04834,1.0015,0.21777,0.033691,-0.43848
1.3086,0,-0.4375,1.875,-0.012207,-0.032715,1.0015,0.20996,0.020996,-0.44873
1.3125,0.125,0,2,0.01123,-0.044434,1.0015,0.20996,0.020996,-0.44873
1.3164,0.125,0,1.5,-0.0039062,-0.036621,0.99365,0.20996,0.020996,-0.44873
1.3203,0.25,0,1.4375,0.003418,-0.036621,0.98975,0.2124,0.020996,-0.44385
1.3242,0.375,-0.125,0.875,0,-0.044434,1.0054,0.2124,0.020996,-0.44385
1.3281,0.3125,0.1875,0.6875,0.01123,-0.036621,0.98584,0.2124,0.020996,-0.44385
1.332,0.3125,0.0625,0.25,-0.0039062,-0.032715,1.0015,0.2124,0.020996,-0.44385
1.3359,-0.125,0.375,0,-0.0078125,-0.044434,1.0015,0.20996,0.043457,-0.44629
1.3398,0,0.5,-0.375,-0.027832,-0.04834,1.0093,0.20996,0.043457,-0.44629
1.3438,0,0.875,-0.5625,0.015137,-0.067871,1.0054,0.20996,0.043457,-0.44629
1.3477,-0.25,1.3125,-0.875,-0.02002,-0.052246,0.98193,0.20752,0.028809,-0.44385
1.3516,-0.3125,1.4375,-0.875,0.0073242,-0.032715,1.0127,0.20752,0.028809,-0.44385
1.3555,-0.125,1.5,-1.25,0.003418,-0.056152,1.0127,0.20752,0.028809,-0.44385
1.3594,-0.125,1.5,-1.4375,0.01123,-0.036621,1.0015,0.21777,0.041016,-0.44629
1.3633,-0.0625,1.6875,-1.3125,0.003418,-0.04834,0.99365,0.21777,0.041016,-0.44629
1.3672,-0.25,1.375,-1.1875,-0.0039062,-0.052246,0.99756,0.21777,0.041016,-0.44629
1.3711,0,1.5,-1.125,0.003418,-0.052246,1.0322,0.21777,0.041016,-0.44629
1.375,0,1.4375,-0.875,0,-0.024902,1.0015,0.22266,0.043457,-0.44141
1.3789,-0.1875,1,-1.0625,-0.0078125,-0.052246,0.98975,0.22266,0.043457,-0.44141
1.3828,-0.125,0.5625,-0.5625,-0.0039062,-0.044434,0.99365,0.22266,0.043457,-0.44141
1.3867,-0.1875,0.5,-0.5,-0.0039062,-0.036621,1.0015,0.21777,0.028809,-0.42871
1.3906,-0.5,0.6875,-0.3125,-0.0078125,-0.056152,1.0015,0.21777,0.028809,-0.42871
1.3945,-0.4375,0.3125,0,0.019043,-0.060059,0.98193,0.21777,0.028809,-0.42871
1.3984,-0.5625,0.3125,0.1875,0,-0.067871,0.9707,0.21777,0.028809,-0.42871
1.4023,-0.625,0,0.375,-0.0039062,-0.040527,1.0054,0.21777,0.028809,-0.42871
1.4062,-0.375,0.0625,0.4375,0,-0.028809,0.98193,0.21777,0.028809,-0.42871
1.4102,-0.25,-0.0625,0.3125,0.003418,-0.036621,0.98193,0.21777,0.028809,-0.42871
1.4141,0.0625,-0.0625,0.6875,0.019043,-0.052246,1.0166,0.21484,0.03125,-0.44141
1.418,0.4375,-0.375,0.3125,-0.02002,-0.024902,1.0015,0.21484,0.03125,-0.44141
1.4219,0.1875,0,0.125,0,-0.036621,1.0015,0.21484,0.03125,-0.44141
1.4258,0.5,0.375,0,-0.0078125,-0.032715,0.97803,0.22021,0.03125,-0.44629
1.4297,0.25,0.75,-0.1875,-0.0078125,-0.036621,1.0093,0.22021,0.03125,-0.44629
1.4336,0.375,1.125,0,-0.0078125,-0.024902,1.0054,0.22021,0.03125,-0.44629
1.4375,0,1.375,0.1875,-0.0078125,-0.063965,0.99365,0.22021,0.03125,-0.44629
1.4414,-0.25,1.3125,-0.125,-0.016113,-0.040527,1.0093,0.2124,0.03125,-0.44385
1.4453,-0.5625,1.3125,-0.0625,-0.016113,-0.052246,1.0015,0.2124,0.03125,-0.44385
1.4492,-0.4375,1.125,-0.0625,-0.016113,-0.040527,0.99756,0.2124,0.03125,-0.44385
1.4531,-0.25,0.625,-0.3125,-0.012207,-0.032715,0.98584,0.2124,0.03125,-0.44629
1.457,0,0.4375,-0.625,0,-0.024902,1.0015,0.2124,0.03125,-0.44629
1.4609,0.1875,-0.0625,-0.6875,-0.0039062,-0.052246,1.0093,0.2124,0.03125,-0.44629
1.4648,0.4375,0,-0.875,-0.0039062,-0.036621,0.99365,0.2124,0.03125,-0.44629
1.4688,0.1875,0.3125,-0.5625,-0.02002,-0.052246,1.0015,0.2124,0.03125,-0.44629
1.4727,-0.1875,0.8125,0,-0.023926,-0.056152,1.0015,0.2124,0.03125,-0.44629
1.4766,0,0.9375,0,-0.016113,-0.060059,0.98975,0.2124,0.03125,-0.44629
1.4805,0.3125,1.1875,0.3125,-0.02002,-0.032715,1.0093,0.22266,0.028809,-0.44629
1.4844,0.3125,1.125,0,-0.02002,-0.032715,1.0054,0.22266,0.028809,-0.44629
1.4883,0.8125,0.5,-0.1875,0.003418,-0.036621,0.98193,0.22266,0.028809,-0.44629
1.4922,1.0625,0.625,-0.0625,-0.016113,-0.040527,1.0166,0.2251,0.03125,-0.44629
1.4961,0.875,0.625,-0.3125,0.003418,-0.024902,1.0093,0.2251,0.03125,-0.44629
1.5,1.1875,0.6875,-0.375,-0.016113,-0.024902,1.0166,0.2251,0.03125,-0.44629
1.5039,1.25,0.5,-0.6875,-0.016113,-0.032715,1.0166,0.2251,0.03125,-0.44629
1.5078,1.3125,0.625,-1,0.003418,-0.01709,1.0166,0.20996,0.038574,-0.44629
1.5117,1.4375,0.375,-0.875,-0.0078125,-0.032715,1.0166,0.20996,0.038574,-0.44629
1.5156,1.6875,0.1875,-0.875,-0.02002,-0.028809,0.97803,0.20996,0.038574,-0.44629
1.5195,1.5625,0.125,-0.75,-0.016113,-0.052246,1.0093,0.20996,0.038574,-0.43848
1.5234,1.25,-0.3125,-0.75,-0.012207,-0.032715,0.99756,0.20996,0.038574,-0.43848
1.5273,1.25,-0.3125,-0.375,-0.016113,-0.036621,0.99756,0.20996,0.038574,-0.43848
1.5312,1.25,-0.25,-0.0625,0.003418,-0.063965,0.98193,0.22266,0.033691,-0.44385
1.5352,1.1875,-0.4375,0.0625,-0.0078125,-0.044434,0.98193,0.22266,0.033691,-0.44385
1.5391,1.3125,-0.25,0.1875,0.0073242,-0.032715,0.99365,0.22266,0.033691,-0.44385
1.543,1.375,-0.5625,0.5625,-0.012207,-0.032715,1.0015,0.22266,0.033691,-0.44385
1.5469,0.9375,-0.75,0.3125,-0.0039062,-0.020996,1.0166,0.20752,0.025879,-0.43848
1.5508,1.1875,-0.9375,0.375,0.003418,-0.028809,1.0093,0.20752,0.025879,-0.43848
1.5547,1.125,-1.25,0.4375,0.003418,-0.028809,1.0054,0.20752,0.025879,-0.43848
1.5586,1,-1.375,0.5,0.0073242,-0.052246,0.98975,0.2251,0.033691,-0.43115
1.5625,0.9375,-2.125,0.1875,0.019043,-0.036621,1.0054,0.2251,0.033691,-0.43115
1.5664,0.6875,-2.75,0.5,0.019043,-0.044434,0.98193,0.2251,0.033691,-0.43115
1.5703,0.3125,-3,0.3125,-0.0078125,-0.056152,0.98975,0.2251,0.033691,-0.43115
1.5742,-0.0625,-2.875,0.8125,-0.016113,-0.052246,0.98975,0.2251,0.033691,-0.43115
1.5781,-0.1875,-3.125,0.625,0.003418,-0.040527,1.0205,0.2251,0.033691,-0.43115
1.582,0.5625,-2.4375,0.0625,-0.023926,-0.013184,1.0054,0.2251,0.033691,-0.43115
1.5859,0.3125,-1.8125,0.5,-0.012207,-0.04834,1.0205,0.20996,0.023438,-0.44385
1.5898,-0.5625,-0.875,1.5,-0.0078125,-0.056152,1.0166,0.20996,0.023438,-0.44385
1.5938,-0.625,-0.6875,2.4375,0.019043,-0.056152,1.0093,0.20996,0.023438,-0.44385
1.5977,-0.25,-0.8125,2.5,-0.027832,-0.052246,1.0015,0.21484,0.025879,-0.43848
1.6016,0.4375,-0.6875,2.8125,-0.0039062,-0.028809,1.0205,0.21484,0.025879,-0.43848
1.6055,0.25,-0.375,2.625,-0.02002,-0.052246,1.0166,0.21484,0.025879,-0.43848
1.6094,-0.125,-0.125,2.625,-0.02002,-0.04834,0.98975,0.21484,0.025879,-0.43848
1.6133,-0.1875,-0.1875,2.75,-0.0039062,-0.040527,1.0015,0.22021,0.025879,-0.44385
1.6172,-0.25,-0.5,2.625,0.01123,-0.032715,1.0054,0.22021,0.025879,-0.44385
1.6211,-0.375,-0.8125,2.6875,0,-0.056152,0.98584,0.22021,0.025879,-0.44385
1.625,-0.875,-1.4375,2.5625,0.003418,-0.032715,1.0015,0.22021,0.038574,-0.44873
1.6289,-0.9375,-1.625,2.25,-0.0078125,-0.036621,1.0283,0.22021,0.038574,-0.44873
1.6328,-1.25,-1.4375,1.875,-0.0078125,-0.032715,0.99756,0.22021,0.038574,-0.44873
1.6367,-1.0625,-1.75,2.0625,-0.0078125,-0.067871,0.98975,0.22021,0.038574,-0.44873
1.6406,-0.75,-1.4375,1.75,-0.0078125,-0.044434,1.0054,0.22021,0.038574,-0.44873
1.6445,-0.5625,-1.3125,1.4375,-0.0039062,-0.04834,1.0093,0.22021,0.038574,-0.44873
1.6484,-0.1875,-1.4375,1.0625,0.003418,-0.044434,1.0054,0.22021,0.038574,-0.44873
1.6523,0.25,-1.4375,1.0625,0.01123,-0.052246,0.99365,0.21777,0.033691,-0.43604
1.6562,0.375,-1.375,1.125,-0.02002,-0.044434,1.0015,0.21777,0.033691,-0.43604
1.6602,0.6875,-1.3125,0.6875,-0.012207,-0.060059,0.97803,0.21777,0.033691,-0.43604
1.6641,0.4375,-1.375,0.5625,0.01123,-0.04834,0.97412,0.2124,0.028809,-0.43359
1.668,0.375,-1.375,0.125,0,-0.04834,0.9668,0.2124,0.028809,-0.43359
1.6719,0.25,-1.3125,-0.0625,-0.016113,-0.036621,1.0166,0.2124,0.028809,-0.43359
1.6758,0.6875,-0.9375,-0.125,0.019043,-0.04834,1.0054,0.2124,0.028809,-0.43359
1.6797,0.3125,-0.625,0,-0.0039062,-0.032715,0.99365,0.22021,0.03125,-0.44629
1.6836,0.1875,-0.5625,0,0.019043,-0.028809,0.99365,0.22021,0.03125,-0.44629
1.6875,-0.5,-0.3125,-0.25,0,-0.036621,1.0015,0.22021,0.03125,-0.44629
1.6914,-0.375,-0.375,-0.6875,-0.0039062,-0.040527,1.0093,0.22021,0.018555,-0.44629
1.6953,-0.4375,-0.4375,-0.8125,0.003418,-0.040527,1.0093,0.22021,0.018555,-0.44629
1.6992,-0.4375,-0.0625,-0.8125,-0.012207,-0.036621,0.98975,0.22021,0.018555,-0.44629
1.7031,-0.3125,0.1875,-0.875,0,-0.036621,0.98975,0.2251,0.03125,-0.43848
1.707,-0.25,0.25,-0.6875,-0.02002,-0.028809,1.0054,0.2251,0.03125,-0.43848
1.7109,-0.1875,0.375,-0.5625,-0.0039062,-0.052246,1.0093,0.2251,0.03125,-0.43848
1.7148,0,0.5625,-0.1875,-0.016113,-0.032715,0.99756,0.2251,0.03125,-0.43848
1.7188,-0.3125,0.5,0,-0.0039062,-0.01709,1.0015,0.21484,0.036133,-0.44141
1.7227,-0.25,0.375,0.4375,0,-0.032715,1.0015,0.21484,0.036133,-0.44141
1.7266,-0.375,0.125,0.5625,0,-0.036621,1.0127,0.21484,0.036133,-0.44141
1.7305,0.0625,0.8125,0.4375,-0.0039062,-0.036621,0.98975,0.20996,0.023438,-0.44873
1.7344,0.25,0.8125,0.9375,-0.0078125,-0.032715,1.0015,0.20996,0.023438,-0.44873
1.7383,0.3125,0.625,1,0.0073242,-0.036621,0.99756,0.20996,0.023438,-0.44873
1.7422,0.4375,0.3125,1.1875,-0.023926,-0.052246,1.0093,0.20996,0.023438,-0.44873
1.7461,0.25,0.25,1.5,0.019043,-0.044434,1.0054,0.20996,0.023438,-0.44873
1.75,-0.0625,-0.1875,1.75,-0.023926,-0.04834,1.0244,0.20996,0.023438,-0.44873
1.7539,-0.1875,-0.3125,1.8125,-0.0078125,-0.060059,1.0054,0.20996,0.023438,-0.44873
1.7578,-0.1875,-0.8125,1.75,0,-0.036621,1.0015,0.2124,0.028809,-0.44629
1.7617,-0.1875,-1.0625,1.5625,0.003418,-0.040527,0.99365,0.2124,0.028809,-0.44629
1.7656,0,-1.5625,1.3125,-0.016113,-0.032715,1.0015,0.2124,0.028809,-0.44629
1.7695,0,-1.75,1.375,-0.016113,-0.036621,1.0093,0.22021,0.043457,-0.43848
1.7734,0,-1.625,1.3125,-0.0078125,-0.040527,1.0205,0.22021,0.043457,-0.43848
1.7773,-0.375,-1.3125,1.3125,-0.02002,-0.040527,1.0127,0.22021,0.043457,-0.43848
1.7812,-0.0625,-1.375,0.9375,0.0073242,-0.04834,1.0054,0.22021,0.043457,-0.43848
1.7852,0,-1.0625,0.625,-0.016113,-0.024902,1.0166,0.2124,0.03125,-0.43848
1.7891,0.3125,-0.8125,0.625,0.0073242,-0.036621,1.0054,0.2124,0.03125,-0.43848
1.793,-0.125,-0.5625,0.4375,0.01123,-0.04834,0.98584,0.2124,0.03125,-0.43848
1.7969,-0.125,-0.625,0.5625,0.003418,-0.056152,1.0054,0.21484,0.028809,-0.44873
1.8008,-0.5625,-0.75,0.0625,-0.0078125,-0.04834,0.97803,0.21484,0.028809,-0.44873
1.8047,-0.5,-0.625,-0.0625,0.019043,-0.020996,1.0127,0.21484,0.028809,-0.44873
1.8086,-0.3125,-0.3125,-0.1875,0.003418,-0.040527,0.98193,0.21484,0.028809,-0.44873
1.8125,0,-0.125,-0.4375,0,-0.052246,1.0127,0.21484,0.028809,-0.44873
1.8164,0.125,0.1875,-0.5625,-0.0078125,-0.052246,1.0093,0.21484,0.028809,-0.44873
1.8203,0.25,0.375,-0.625,-0.0039062,-0.028809,0.98975,0.21484,0.028809,-0.44873
1.8242,0.5625,0.875,-0.4375,-0.0078125,-0.04834,0.98975,0.2124,0.033691,-0.44385
1.8281,0.5625,1.1875,-0.6875,-0.012207,-0.028809,0.99365,0.2124,0.033691,-0.44385
1.832,0.4375,1.3125,-0.5,-0.012207,-0.01709,1.0015,0.2124,0.033691,-0.44385
1.8359,0.375,1.25,-0.5,0.01123,-0.052246,1.0093,0.22021,0.036133,-0.44385
1.8398,0.25,1.4375,-0.375,0.003418,-0.036621,1.0166,0.22021,0.036133,-0.44385
1.8438,0.4375,1.5625,-0.375,-0.0078125,-0.052246,0.99756,0.22021,0.036133,-0.44385
1.8477,0.625,0.875,-0.5,0,-0.052246,0.97412,0.22021,0.036133,-0.44385
1.8516,0.5,0.9375,-0.375,0,-0.052246,1.0127,0.21484,0.03125,-0.44385
1.8555,0.125,1.3125,-0.1875,0.0073242,-0.04834,1.0015,0.21484,0.03125,-0.44385
1.8594,0,1.4375,0.125,-0.0078125,-0.052246,1.0093,0.21484,0.03125,-0.44385
1.8633,0.375,1.5,0.125,-0.012207,-0.052246,0.98975,0.22266,0.041016,-0.44141
1.8672,0.1875,1.25,0.375,-0.0078125,-0.060059,1.0166,0.22266,0.041016,-0.44141
1.8711,0.25,1.3125,0.625,0.003418,-0.063965,1.0054,0.22266,0.041016,-0.44141
1.875,0.1875,1.1875,0.3125,0.0073242,-0.04834,0.99365,0.2124,0.036133,-0.44629
1.8789,0.1875,1.0625,0.5625,0.019043,-0.056152,1.0054,0.2124,0.036133,-0.44629
1.8828,0.5625,1.3125,0.5,-0.016113,-0.052246,1.0015,0.2124,0.036133,-0.44629
1.8867,1.125,1.1875,0.1875,-0.0039062,-0.052246,1.0015,0.2124,0.036133,-0.44629
1.8906,1.1875,0.875,0,0.003418,-0.04834,1.0127,0.22021,0.033691,-0.44385
1.8945,1.625,0.875,0,-0.0039062,-0.036621,1.0015,0.22021,0.033691,-0.44385
1.8984,1.25,0.8125,-0.25,0.003418,-0.067871,1.0127,0.22021,0.033691,-0.44385
1.9023,1,0.875,-0.125,-0.016113,-0.044434,1.0054,0.22266,0.023438,-0.44141
1.9062,0.875,1.375,0,-0.02002,-0.060059,0.99365,0.22266,0.023438,-0.44141
1.9102,1.125,1.4375,0.0625,-0.02002,-0.024902,0.99365,0.22266,0.023438,-0.44141
1.9141,0.5625,1.375,-0.6875,-0.012207,-0.036621,1.0015,0.22266,0.023438,-0.44141
1.918,0.8125,0.875,-0.75,-0.012207,-0.052246,1.0015,0.22266,0.023438,-0.44141
1.9219,0.9375,1.0625,-0.9375,-0.016113,-0.020996,1.0127,0.22266,0.023438,-0.44141
1.9258,1.0625,1.0625,-1,-0.0078125,-0.036621,0.99365,0.22266,0.023438,-0.44141
1.9297,1.1875,0.625,-0.8125,-0.0039062,-0.04834,1.0054,0.21777,0.036133,-0.44385
1.9336,0.625,-0.0625,-0.4375,0.015137,-0.052246,0.99756,0.21777,0.036133,-0.44385
1.9375,0.1875,-0.4375,-0.6875,0.003418,-0.04834,0.99365,0.21777,0.036133,-0.44385
1.9414,0.3125,-0.625,-0.1875,-0.012207,-0.052246,1.0093,0.2124,0.033691,-0.44141
1.9453,0.125,-0.6875,-0.25,-0.016113,-0.052246,1.0166,0.2124,0.033691,-0.44141
1.9492,0,-0.375,0,-0.0039062,-0.044434,0.98584,0.2124,0.033691,-0.44141
1.9531,-0.25,-0.4375,0.25,-0.0039062,-0.044434,1.0166,0.2124,0.033691,-0.44141
1.957,-0.125,-0.25,0.6875,0.003418,-0.052246,0.99365,0.22266,0.03125,-0.44141
1.9609,0,0,0.75,0,-0.04834,0.98975,0.22266,0.03125,-0.44141
1.9648,0.0625,0.0625,1.3125,-0.02002,-0.036621,1.0015,0.22266,0.03125,-0.44141
1.9688,0.25,0.125,1.125,0.003418,-0.024902,1.0015,0.22754,0.03125,-0.44141
1.9727,0.0625,0,1.5,-0.0039062,-0.044434,1.0015,0.22754,0.03125,-0.44141
1.9766,0.125,0.0625,1.6875,-0.012207,-0.024902,1.0015,0.22754,0.03125,-0.44141
1.9805,0.125,0.375,1.625,-0.02002,-0.036621,1.0054,0.22754,0.03125,-0.44141
1.9844,0,0.5,1.25,0.003418,-0.040527,1.0093,0.22754,0.03125,-0.44141
1.9883,0.3125,0.4375,1.3125,-0.0039062,-0.04834,1.0205,0.22754,0.03125,-0.44141
1.9922,0.4375,1.125,0.9375,-0.0078125,-0.028809,1.0015,0.22754,0.03125,-0.44141
1.9961,0.6875,1.625,0.5625,-0.0078125,-0.036621,1.0093,0.21484,0.028809,-0.43848
2,0.6875,2.0625,0.25,0,-0.040527,0.99756,0.21484,0.028809,-0.43848
2.0039,0.3125,2.375,-0.25,-0.023926,-0.044434,0.98975,0.21484,0.028809,-0.43848
2.0078,0.4375,2.6875,-0.5,-0.012207,-0.036621,0.99756,0.2124,0.023438,-0.44141
2.0117,0.375,2.6875,-0.75,0,-0.044434,1.0093,0.2124,0.023438,-0.44141
2.0156,0.25,2.25,-1.0625,-0.0039062,-0.044434,0.97803,0.2124,0.023438,-0.44141
2.0195,0.3125,2.0625,-1.375,-0.012207,-0.032715,1.0015,0.2124,0.023438,-0.44141
2.0234,0.0625,1.625,-1.75,-0.012207,-0.052246,0.98975,0.20752,0.025879,-0.43848
2.0273,0,1.8125,-2.5,0.0073242,-0.028809,1.0054,0.20752,0.025879,-0.43848
2.0312,-0.125,1.75,-2.75,0.003418,-0.071777,0.9668,0.20752,0.025879,-0.43848
2.0352,0.375,1.0625,-2.6875,-0.016113,-0.040527,0.99365,0.22266,0.03125,-0.43848
2.0391,0.5625,0,-2.5625,-0.02002,-0.044434,1.0054,0.22266,0.03125,-0.43848
2.043,0.6875,-0.1875,-2.125,-0.016113,-0.052246,0.99365,0.22266,0.03125,-0.43848
2.0469,0.4375,-0.75,-2.3125,0.0073242,-0.044434,1.0015,0.21484,0.03125,-0.44385
2.0508,0.125,-1,-2.0625,0,-0.04834,1.0015,0.21484,0.03125,-0.44385
2.0547,0.4375,-0.9375,-1.9375,-0.0078125,-0.071777,0.98975,0.21484,0.03125,-0.44385
2.0586,0.625,-0.8125,-1.5625,0.0073242,-0.056152,1.0166,0.21484,0.03125,-0.44385
2.0625,0.4375,-0.5,-1.1875,-0.016113,-0.044434,1.0166,0.2124,0.028809,-0.42871
2.0664,0.625,-0.25,-0.8125,-0.02002,-0.044434,1.0054,0.2124,0.028809,-0.42871
2.0703,0.625,-0.125,-0.4375,-0.0039062,-0.052246,0.99365,0.2124,0.028809,-0.42871
2.0742,1.0625,0.0625,-0.1875,-0.012207,-0.036621,1.0205,0.22021,0.025879,-0.44141
2.0781,1.25,0.0625,0,-0.0078125,-0.056152,1.0054,0.22021,0.025879,-0.44141
2.082,0.875,0.1875,-0.0625,-0.0039062,-0.036621,1.0015,0.22021,0.025879,-0.44141
2.0859,0.5,0.375,0,-0.016113,-0.020996,1.0015,0.22021,0.025879,-0.44141
2.0898,0.1875,0.1875,-0.125,-0.012207,-0.052246,1.0093,0.22021,0.025879,-0.44141
